id de producto;precio
136120558;107900
131764523;39900
135733673;79900
135643762;287900
133997769;49900
133699408;39900
131764535;19900
128656860;174900
128654253;29900
138373695;89900
130582077;55900
130602268;55900
130658523;175900
135643813;399900
126995916;104900
126982393;89900
138402691;109900
138420871;159900
130566275;135900
137302440;65900
137289420;137900
130616501;299900
137289376;59900
138368872;89900
131724078;62900
137495314;13900
138438348;89900
128654340;104900
131926318;47900
137267946;16900
138400389;44900
138374515;174900
138374553;44900
128698718;107900
131892155;119900
131764660;143900
131935907;26900
128698728;89900
138374457;89900
128698834;118900
138375564;125900
138379831;104900
138371112;149900
128698582;89900
135687011;199900
136331098;149900
135789770;29900
131868806;55900
131868785;79900
131764488;209900
138373178;129900
131764682;209900
133997769;49900
130584560;183900
131764689;109900
135780526;47900
136293516;26900
135932832;349900
138376063;149900
138379956;48900
138375632;137900
138374633;59900
138374557;87900
131646333;159900
138375734;35900
138438516;69900
135788548;47900
135760176;69900
128654269;29900
128698612;104900
131646368;89900
138376088;79900
137302338;55900
138375652;59900
131912423;9900
130582031;43900
138373387;44900
130616479;87900
135643694;399900
136292930;109900
138370894;87900
127087172;29900
131713643;48900
138375993;69900
130616521;87900
131646344;183900
131738211;62900
138238386;69900
130595485;34900
130659780;109900
131764595;63900
137289328;125900
138374547;199900
138399945;119900
137302139;76900
131764487;209900
138373478;149900
131887876;215900
137302126;107900
130582101;95900
130582073;59900
128698607;125900
131691762;47900
138399987;249900
138371147;103900
128698792;329900
137268711;9900
130665757;47900
137289427;137900
131738199;53900
127174306;79900
138374545;199900
137289453;149900
138379834;125900
137302332;55900
138376399;59900
137301173;19900
128263302;59900
131935907;26900
138406376;469900
135789765;29900
128698652;107900
135789775;29900
130582067;84900
138371004;69900
131715622;44900
131868807;55900
131721534;99900
138368942;59900
138373004;44900
131869236;79900
130616565;369900
131764685;209900
138376451;47900
138399416;59900
131715618;44900
131912319;63900
131880310;119900
137289329;125900
138373569;59900
131646340;159900
128313053;55900
138374377;199900
130582029;39900
137287884;89900
131735044;62900
135625427;104900
128791766;38900
138374633;59900
127057029;34900
131932680;47900
131764691;55900
138374549;149900
137289423;137900
138374594;69900
137625880;69900
138371089;95900
135733140;27900
135789629;119900
138375563;125900
131764654;143900
138402695;137900
126963682;65900
133699406;35900
138374561;249900
137302306;104900
137301177;64900
138395447;139900
137289342;174900
127174306;79900
131912279;39900
138373277;59900
138374469;59900
138420890;109900
131764539;63900
128698568;97900
135683921;26900
128296284;139900
138375799;159900
131868780;55900
138420749;149900
138375953;59900
135870368;255900
131892178;199900
138276558;159900
131764533;79900
135683922;26900
130616551;74900
138371285;137900
130566282;87900
126863377;129900
136697233;599900
138368938;49900
134052094;39900
137268133;69900
136024943;69900
138375885;179900
138403772;99900
138370995;179900
135625427;104900
131764635;244900
131714803;44900
135643630;199900
131713650;39900
128656365;118900
131764573;215900
138399403;77900
138373082;149900
135789627;159900
128014108;77900
138373560;174900
137287886;89900
130616493;79900
137289323;125900
130616479;87900
138375761;125900
138379642;409900
137289347;199900
132009473;53900
138375742;35900
131764660;143900
137289380;59900
136122774;62900
127056947;48900
138375802;159900
136293500;89900
138424456;69900
130583168;104900
138373011;107900
137268735;26900
131724078;62900
131892247;69900
133553218;24900
138373694;89900
137289428;137900
136489908;129900
128698950;149900
138374376;199900
138376443;169900
130651547;135900
130616527;299900
131764521;249900
131921078;37900
128654025;229900
138420895;129900
138368762;74900
138379840;125900
137302274;39900
135683922;26900
138395467;139900
138399939;69900
133667654;74900
128293003;183900
138379680;409900
130616505;79900
137289374;59900
130616479;87900
138399885;103900
138373420;139900
133553220;249900
137289369;109900
138371192;349900
135788948;255900
135780534;34900
131646341;137900
135780518;35900
130658819;319900
130566282;87900
131764495;174900
133699254;99900
130602268;55900
137289324;125900
126998602;34900
137289446;119900
136024600;69900
135977452;19900
138371328;119900
131764543;63900
138379836;125900
138379726;379900
138420748;149900
138420825;129900
138421508;69900
138372805;39900
138371284;137900
131891667;87900
137289334;95900
138421273;39900
135789782;29900
133877692;159900
138373149;44900
138379927;59900
131714806;44900
126968251;55900
138373567;59900
138373600;44900
128654039;109900
137268397;62900
128329521;84900
137289397;107900
134053332;34900
131892171;79900
138399427;183900
137289327;125900
138402696;137900
128698713;118900
138421500;299900
128432412;84900
138406364;55900
126984693;209900
128654024;229900
138376090;79900
130577034;47900
131842873;19900
131911961;139900
138375883;179900
138376438;125900
135627194;89900
131764481;244900
138376113;95900
131714812;44900
138421522;239900
131764670;189900
128698742;149900
133668202;49900
129885179;74900
138376107;44900
138399356;53900
138394938;109900
136698053;104900
128654264;29900
138373276;59900
138370981;64900
137302388;34900
138379307;229900
136896564;29900
138373491;47900
138403774;89900
138404035;69900
135789621;159900
131912263;63900
128654267;29900
131713647;39900
131764497;174900
138371253;159900
130616553;67900
131635989;94900
131764495;174900
138373275;59900
131921078;37900
138375877;69900
138407326;59900
137302436;62900
136293550;199900
137302193;29900
138379320;229900
137268619;183900
131764539;63900
131882296;109900
138379356;69900
138370924;229900
131845131;119900
138402696;137900
137289358;149900
135788960;188900
131887876;215900
136293522;89900
138421273;39900
128654327;13900
131801024;59900
128698716;118900
128651044;329900
135780538;39900
126982393;89900
133460920;99900
134041377;17900
130582019;49900
127261803;95900
138395467;139900
138379819;89900
130616469;329900
138370883;179900
126995918;99900
138276557;159900
138375760;125900
127298665;99900
138374632;59900
137268635;27900
130566259;67900
138370643;169900
137302316;39900
131886467;63900
137289353;199900
138375887;179900
138392060;59900
131714805;44900
131646347;159900
137299553;139900
131892176;199900
135788381;327900
131882455;87900
138373076;299900
133907333;139900
138370919;69900
138375969;34900
130449665;119900
131764515;179900
128656357;118900
137289396;107900
138379306;229900
135625152;13900
131892178;199900
130651549;169900
131764621;153900
138370918;69900
138374565;35900
130566257;49900
138421051;84900
135788958;499900
131713650;39900
138373172;69900
131715623;44900
138373086;149900
136120566;107900
130566305;79900
138373132;59900
130566243;127900
138376017;179900
135683921;26900
131841962;47900
138379646;359900
131764571;87900
131765261;39900
138373074;107900
131764569;49900
131869242;55900
131841942;55900
138379818;89900
131720348;103900
136293499;89900
138374496;59900
131801673;109900
138373381;159900
138406398;125900
138374371;89900
137302197;95900
130596449;79900
136331098;149900
131636201;24900
138406380;107900
131764569;49900
138371083;127900
134235120;219900
130616541;16900
131892171;79900
138375905;87900
136293496;89900
138374363;149900
137289426;137900
130582065;87900
137289326;125900
138374546;199900
131841417;49900
137301163;159900
138372782;119900
138375814;129900
131892177;139900
138379662;319900
137299540;149900
131805245;19900
137287882;89900
138374982;94900
138406374;459900
138374574;49900
137299696;359900
131764678;39900
138372798;69900
131646340;159900
138375747;35900
130616565;369900
136035797;29900
130616543;34900
136293498;89900
131735031;53900
131715612;44900
131714804;44900
138375799;159900
131764657;39900
138372995;209900
138373381;159900
137289445;119900
131931438;87900
131720348;103900
137289340;174900
138420855;249900
137302318;35900
135788958;499900
137205629;59900
137289448;119900
136331170;143900
138370907;139900
130582067;84900
131892182;199900
138376417;109900
138370969;159900
137289424;137900
131715613;44900
126895270;49900
130566297;49900
133393672;119900
130582099;47900
138373186;169900
131646353;104900
138376024;339900
128318264;35900
137289353;199900
131764619;69900
137289321;125900
138379449;99900
137289321;125900
131868785;79900
138370668;169900
131735031;53900
131715611;44900
128654335;179900
137289447;119900
138379590;319900
131764628;135900
133306204;14900
135625152;13900
127261802;109900
138400389;44900
138373574;87900
131912277;29900
131764687;209900
137289377;59900
138374574;49900
128306279;137900
130595542;63900
137268621;53900
131764565;319900
137289445;119900
131646345;183900
138368746;49900
135789173;149900
137301169;169900
138373474;149900
137267949;16900
131868097;59900
131934754;109900
137408212;48900
138374631;59900
138375816;59900
138420742;229900
138421235;49900
138399889;179900
136035565;375900
128000910;179900
138403768;109900
131880281;149900
138372782;119900
131931438;87900
127087172;29900
138373475;149900
136120563;107900
136293526;39900
137268146;89900
137302137;159900
138368879;74900
129943618;149900
130616519;62900
130616549;44900
138372785;35900
138372492;119900
130566325;69900
138379385;229900
131912279;39900
128654297;109900
126998597;39900
131764531;169900
135788551;47900
128654024;229900
136342220;99900
138420883;59900
126992221;76900
128698832;189900
131764557;167900
128293003;183900
138375439;69900
133460931;59900
128654026;229900
138420749;149900
128292996;183900
131887874;239900
137289368;109900
130616479;87900
138370624;59900
138403718;59900
131868797;55900
138370981;64900
138374632;59900
130603614;149900
131999457;549900
137289426;137900
128654342;104900
138375992;69900
135828399;89900
137289390;107900
131882459;103900
138276556;159900
138373083;149900
137268643;89900
137302090;104900
138371076;59900
138375759;125900
128278521;39900
137289333;95900
131635989;94900
128654263;29900
138375905;87900
138368930;63900
130584558;183900
138373280;109900
137289325;125900
138399355;53900
138399906;137900
138403768;109900
138374376;199900
136342214;83900
131921074;109900
137289447;119900
138374448;159900
130566257;49900
130577204;107900
131887874;239900
137301175;569900
128292996;183900
138375759;125900
128654023;229900
138403738;129900
138394574;49900
131931440;189900
131925516;48900
138420885;69900
138376094;119900
130602268;55900
137289425;137900
135788962;255900
135760131;48900
131868084;79900
138371253;159900
138376417;109900
135789764;29900
135788514;65900
130608272;67900
138371301;179900
131912317;55900
131841859;109900
131715610;44900
138374544;199900
130616499;103900
138420893;79900
138375855;199900
131764553;63900
128698718;107900
128654344;104900
130566312;29900
138403778;99900
138370991;59900
138379718;289900
135789767;29900
138373277;59900
128698720;104900
137302352;209900
138399354;53900
131691762;47900
138407329;59900
137268733;26900
138374565;35900
131735042;62900
138373386;44900
128293003;183900
131912540;26900
138372503;109900
135789766;29900
131764551;63900
131764642;153900
138370917;69900
138407336;209900
130577214;75900
136560518;69900
131735045;62900
131801699;47900
127177210;129900
135388584;23900
138373133;59900
130657725;59900
138374369;89900
137268501;26900
138421036;74900
127343765;139900
130583177;104900
135643722;367900
131714794;87900
137302364;44900
138403742;94900
138373049;159900
131714798;44900
130595485;34900
138373657;109900
131891669;399900
127177210;129900
137302344;49900
137270516;59900
131892179;139900
131714816;44900
130566325;69900
138424460;79900
129885179;74900
131935133;44900
138373422;139900
131764513;153900
138420791;299900
137289443;174900
138375631;137900
128791766;38900
131721534;99900
138403267;139900
138373123;89900
131841859;109900
130616499;103900
138376393;69900
130583987;135900
135789627;159900
138371008;179900
138379955;48900
138371234;119900
136780106;89900
130616507;249900
138372989;103900
135780512;11900
138371343;64900
138375826;127900
131882298;19900
131841853;209900
127177019;209900
135643724;113900
137287885;89900
130583176;104900
127261805;109900
131646327;159900
137267946;17900
126889975;109900
131714803;44900
131735040;62900
131764593;24900
138375651;59900
131764662;199900
136293492;39900
128654023;229900
131764513;153900
137301165;619900
131646366;104900
136293497;89900
131762755;159900
130616485;309900
131764670;189900
138368752;119900
138375969;34900
130616475;229900
138399907;137900
138371110;149900
135789631;223900
138373003;44900
135687011;199900
130566285;62900
138371019;139900
138420742;229900
135643738;159900
138368896;79900
130562613;75900
126895269;49900
131735041;53900
138379322;229900
138376140;79900
130583176;104900
135788962;255900
135643726;499900
135733142;79900
131764477;244900
138375716;174900
130616477;149900
128073511;79900
128654469;109900
138406386;39900
131738199;53900
138402739;129900
127696934;119900
138371096;44900
131714806;44900
128654343;104900
137289445;119900
137289442;174900
131887908;24900
137302181;125900
131646343;159900
130582081;84900
137289414;39900
137302279;48900
131880290;29900
138376024;339900
138420858;95900
137289394;107900
126995872;129900
131880267;103900
138400342;59900
138399403;77900
131884280;127900
138379320;229900
138373411;69900
130616485;309900
138374617;199900
131912421;135900
138402699;137900
131764683;209900
130616521;87900
131882270;299900
131646338;137900
137302360;62900
138403748;44900
135789761;29900
130602264;95900
135683565;137900
130566269;143900
131764617;76900
131646348;137900
137302070;62900
138376412;103900
138371069;159900
130658521;79900
131764593;24900
138375438;69900
138399359;89900
131880281;149900
138373056;59900
138375952;59900
138374481;107900
138399842;129900
130584556;183900
130566277;79900
138394574;49900
137268717;11900
138371182;159900
138374434;59900
134251316;113900
131934525;47900
130577034;47900
135789774;29900
138373131;59900
131738215;53900
132019274;109900
130616499;103900
131887882;289900
131714812;44900
131764595;63900
135177836;39900
138420867;159900
131912273;63900
138438347;89900
138373026;149900
131892182;199900
126984481;95900
138373447;159900
137289369;109900
138371003;69900
136120558;107900
138368762;74900
138375834;89900
137408275;26900
138373180;109900
131764666;39900
135789762;29900
131691760;48900
126984481;95900
137289423;137900
130583172;104900
138374542;199900
137289424;137900
130583985;79900
138374367;99900
138399398;129900
126891888;69900
138371076;59900
137289341;174900
136120557;107900
128283877;37900
138402717;99900
131892175;199900
128698740;215900
138374381;59900
138399853;44900
137302089;104900
131912427;179900
131646339;183900
137289423;137900
137287883;89900
138379384;229900
137302287;299900
131926318;47900
137302173;369900
130566295;79900
131911950;35900
138373599;44900
130582071;69900
131715625;44900
130595483;63900
138379307;229900
131764547;79900
138373274;59900
131880661;49900
130616517;103900
128698574;39900
138373274;59900
127185649;229900
130583169;104900
138372982;87900
130658523;175900
133453224;44900
138379293;69900
138376408;99900
130577042;79900
126968255;55900
137302438;11900
131764545;89900
137289327;125900
136597163;55900
131841960;47900
131880259;63900
131646338;137900
130616525;199900
135870368;255900
130582043;239900
138371118;199900
138375807;127900
135827920;65900
138372806;39900
131868780;55900
128698740;215900
126968255;55900
128293000;137900
131887882;289900
138379305;229900
135789769;29900
138371111;149900
135687010;199900
138407325;59900
135789773;29900
138372828;44900
131764493;174900
135788962;255900
137302092;104900
138371191;349900
131841940;209900
131764523;39900
135789772;29900
138373540;59900
134053332;34900
138368924;99900
138370627;129900
133453060;113900
136024561;19900
138250911;107900
137302306;104900
128432412;84900
138399425;183900
135643734;113900
131715627;44900
138374370;89900
136035540;125900
131932684;29900
135388584;23900
127261806;109900
126984590;129900
131713647;39900
138379791;107900
136120561;107900
128329521;84900
130582069;69900
130562666;87900
136780106;89900
128698728;89900
138379355;69900
138379628;459900
138373476;149900
137289397;107900
131934754;109900
138371227;19900
131880267;103900
131714802;44900
136331170;143900
135789771;29900
131764472;244900
131764697;95900
131884402;153900
128654272;29900
138371246;95900
137268647;103900
131892247;69900
137268723;37900
131715879;55900
131892247;69900
131715616;44900
138373278;59900
138379793;107900
128654022;229900
130596455;69900
130616555;63900
131932684;29900
130599068;349900
131868802;79900
135828065;65900
138373107;159900
138392060;59900
128293001;159900
138438215;48900
138438346;89900
136662916;69900
138371317;35900
131764561;139900
135733142;79900
128698744;139900
138440630;119900
131646337;183900
130616553;67900
138402745;269900
138375649;59900
135643738;159900
138438214;48900
137268135;62900
126936737;129900
128296282;199900
130602270;175900
133877692;159900
131646330;159900
138402698;137900
138373104;349900
138373565;59900
138379953;48900
137302203;37900
138402723;44900
130584559;183900
128329522;84900
138438516;69900
138374364;149900
128293000;137900
128293000;137900
138373422;139900
138371007;179900
138375478;69900
130577210;109900
135643736;449900
131892171;79900
138373073;107900
135789627;159900
138375731;109900
130602264;95900
138374447;159900
138403760;69900
128293004;137900
136662916;69900
131646346;159900
138376398;59900
135789770;29900
138421257;47900
135789768;29900
138373157;137900
130584554;137900
128653320;143900
130582075;47900
137302338;55900
131880368;95900
130582085;79900
131714804;44900
138402703;74900
138375991;69900
130582075;47900
138399421;159900
131868086;127900
137302332;55900
138373273;59900
135627194;89900
130612294;149900
138373421;139900
138372773;179900
131735042;62900
130582055;109900
131764674;29900
138403688;109900
138373084;149900
138399415;59900
128292994;159900
138395571;189900
131714811;44900
131646358;104900
128293001;159900
138238386;69900
131867134;109900
131616647;132900
131764640;39900
138399905;137900
131841963;47900
138379292;69900
131764547;79900
131646336;183900
130582069;69900
138395437;189900
131935133;44900
135643732;76900
128656427;119900
128103596;39900
138399987;249900
128292994;159900
138379830;104900
138403758;74900
138370989;35900
138851350;249900
130566239;84900
128698792;329900
138379616;469900
129885179;74900
138375828;219900
138373148;44900
128296287;139900
130562664;59900
131880330;229900
138374363;149900
133667654;74900
138420916;179900
135932578;37900
131764603;103900
129885178;49900
128654342;104900
128654349;104900
137302344;49900
138375852;59900
135643624;107900
135788549;47900
138379318;229900
138403654;89900
128700118;89900
131912421;135900
138374362;149900
128654335;179900
131869237;79900
131892163;299900
131715612;44900
138379832;104900
130616473;199900
131880804;34900
130657725;59900
131764571;87900
135697364;167900
130577202;103900
130582019;49900
131604318;83900
138374450;159900
130659728;255900
131801393;309900
130602250;79900
131764477;244900
130603741;109900
128654023;229900
131738215;53900
130566287;63900
130595483;63900
131764630;244900
137289381;59900
128700128;499900
138421335;49900
138375954;59900
137302334;35900
126894739;59900
138369022;99900
130616525;199900
130584554;137900
130566305;79900
131724079;39900
131738202;53900
134122120;143900
138371000;69900
130602250;79900
138403738;129900
130602274;87900
130616489;327900
133504430;26900
130616533;479900
138379455;55900
137289441;174900
138368892;59900
137302069;62900
137558009;119900
137289343;199900
131884276;127900
131646336;183900
128654028;229900
137299541;149900
138379926;59900
126894739;59900
135643744;349900
127298665;99900
131841853;209900
138375763;69900
131604318;83900
131713712;87900
131646335;137900
135788948;255900
127945924;159900
131867138;63900
128656860;174900
136292930;109900
138376471;79900
130583175;104900
137289359;149900
138371280;119900
126984592;189900
138379455;55900
135838630;39900
128654262;29900
131764559;119900
138374481;107900
131764672;29900
130582051;89900
138421051;84900
138402737;129900
137302340;48900
138374567;559900
130577210;109900
138373566;59900
131735033;62900
128651044;329900
138374886;299900
131715614;44900
137302316;39900
130616531;579900
128654259;29900
131646337;183900
138379648;289900
131887882;289900
127261805;109900
131764482;244900
138374521;103900
135789613;183900
135789176;149900
131892175;199900
131911960;139900
138379963;47900
138421245;49900
135789621;159900
137287883;89900
126967823;63900
135643623;107900
131764662;199900
137289376;59900
128654254;29900
131764662;199900
131691760;48900
138375877;69900
138374515;174900
135780531;29900
137268719;69900
138370908;139900
131715621;44900
131735043;62900
134251316;113900
128654022;229900
138424454;69900
131764476;244900
138375816;59900
131715621;44900
138373509;289900
130566313;63900
137289392;107900
138373123;89900
138375991;69900
135788551;47900
138374535;129900
135683487;137900
138403266;139900
138372796;69900
135788547;47900
131912279;39900
138370989;35900
135828307;119900
138421239;64900
130658525;215900
131764650;27900
138399906;137900
131868797;55900
138379562;429900
138375421;55900
137302364;44900
138399361;179900
131841853;209900
138375981;229900
131738215;53900
138375876;69900
131867138;63900
135625428;104900
135789772;29900
138402751;249900
135780526;47900
138395427;189900
138372785;35900
138375718;174900
131764571;87900
135788960;188900
136295156;153900
138373657;109900
137302208;62900
138375852;59900
131646354;104900
127182688;219900
138374361;149900
131764601;319900
138373085;149900
137299539;149900
138403760;69900
138370623;59900
136035539;125900
137302422;47900
138374361;149900
138370942;229900
131892177;139900
138375802;159900
131868090;109900
137289435;137900
138399363;239900
127343765;139900
134121709;109900
130583168;104900
137302201;35900
131892259;175900
138371110;149900
128292999;183900
131646370;89900
128654031;229900
128698798;118900
131892176;199900
131764486;209900
131880290;29900
130582019;49900
130582077;55900
138379848;79900
138371109;149900
128654021;229900
131764581;35900
138371151;109900
138399885;103900
138371118;199900
138376078;167900
138374536;129900
138368924;99900
138421255;39900
138375742;35900
137302228;48900
138369041;89900
126992221;76900
137299540;149900
138376060;149900
138375833;89900
138376060;149900
130600849;199900
138375981;229900
138370918;69900
138370655;119900
130616497;295900
130582055;109900
135626210;107900
127026955;139900
137268621;53900
137268393;63900
131764657;39900
138379834;125900
131892155;119900
130582081;84900
131714805;44900
138373125;149900
135932834;319900
138379319;229900
131715620;44900
138373103;349900
131717604;39900
131764486;209900
131898241;9900
131911961;139900
138372496;59900
130616475;229900
131764684;209900
138373693;89900
131713646;39900
137267949;16900
128700103;89900
130616507;249900
138379614;379900
130596455;69900
136780106;89900
128292993;159900
138407325;59900
138376017;179900
138379843;125900
128654021;229900
137302240;83900
138373647;129900
131646337;183900
131764543;63900
131764557;167900
138399424;183900
128313053;55900
138400344;49900
131912427;179900
138420813;199900
137268131;339900
131841961;47900
130566275;135900
130583984;109900
128698796;99900
138371095;44900
138399921;209900
131921587;499900
131764539;63900
126970970;55900
130566255;103900
131735042;62900
138420911;49900
135683732;63900
137268505;32900
130582023;49900
131886465;37900
137289342;174900
131764685;209900
138395569;109900
131646364;89900
128654340;104900
128654029;229900
131884292;153900
135628171;89900
138392058;59900
138373243;139900
126999627;39900
136780121;69900
138371164;64900
137268393;63900
138420858;95900
135695747;119900
135789777;29900
131868808;79900
130616529;379900
137302360;62900
130595477;35900
136698189;89900
138374968;99900
131714801;44900
135760176;69900
138380512;99900
131892249;399900
138368926;59900
135828307;119900
131764474;244900
138399375;48900
131646334;159900
137302126;107900
138371151;109900
130602859;79900
138421070;49900
131764547;79900
131842875;29900
138395473;109900
138373085;149900
132024965;79900
131882455;87900
135643629;199900
131841963;47900
136293500;89900
134115068;48900
131869242;55900
131887884;143900
138370950;87900
131880275;127900
131646333;159900
138379779;104900
138375828;219900
136295156;153900
135780516;35900
130583984;109900
130566259;67900
138373407;159900
128656365;118900
138403764;129900
138369022;99900
135789613;183900
137268653;19900
128698612;104900
138374383;149900
135788550;47900
138372518;35900
138379321;229900
131891675;34900
131764492;174900
126998691;48900
130602264;95900
138399852;44900
131880368;95900
137289382;59900
131764498;174900
138375955;59900
135788964;113900
133699408;39900
127177210;129900
138375855;199900
138373288;149900
138404035;69900
131880290;29900
137289422;137900
138368908;59900
138379564;469900
135788514;65900
127261810;87900
131867134;109900
130566243;127900
131764493;174900
138371001;69900
127696934;119900
131764633;244900
130616497;295900
131868777;79900
131764478;244900
135625267;119900
131764478;244900
137302189;32900
131764475;244900
131841962;47900
130582101;95900
133460920;99900
138373406;159900
138376088;79900
138424496;89900
137651961;44900
131715609;44900
138370955;183900
138379664;289900
138399841;229900
135828065;65900
130616533;479900
138375717;174900
138373476;149900
138373078;35900
138371029;95900
128654028;229900
138373002;44900
131764595;63900
127176227;109900
137626757;83900
131880287;109900
131764531;169900
130616472;199900
131892245;287900
138373194;99900
138376059;149900
131646332;183900
131868777;79900
132009471;19900
137270512;59900
134235120;219900
130616503;179900
138403776;59900
138373176;69900
131764619;69900
131801393;309900
138368337;94900
138373692;89900
130600849;199900
128654028;229900
135876266;34900
138371231;119900
137268397;62900
135780538;39900
131892174;199900
135789770;29900
131714801;44900
131841857;29900
130595542;63900
138376156;44900
138373081;87900
132647700;135900
138368996;94900
138374494;59900
138399353;53900
135789776;29900
136293512;89900
135788973;129900
131646339;183900
131764672;29900
138372800;95900
131713645;48900
138374535;129900
131841964;47900
131921587;499900
138374514;174900
137302191;43900
128654321;63900
129943618;149900
130601811;215900
135683645;209900
138370894;87900
138406399;125900
137289425;137900
138374372;89900
130616539;16900
131841940;209900
138250910;107900
138379795;107900
137270515;59900
136292930;109900
135643744;349900
138371188;219900
137268139;39900
130616535;16900
137302370;55900
131764481;244900
127180747;215900
130595540;63900
138371299;149900
130616489;327900
131882083;59900
137268419;39900
131764621;153900
131646356;104900
138402709;109900
130616501;299900
138373598;44900
134122033;13900
131868084;79900
138371147;103900
138375853;59900
131882268;149900
131912427;179900
138373178;129900
131764640;39900
131715626;44900
137302282;62900
131764573;215900
131764581;35900
137268131;339900
135760176;69900
131867134;109900
138376431;79900
138421237;79900
131884286;139900
135643764;199900
131764619;69900
137289422;137900
131764493;174900
128698834;118900
138374641;109900
126984584;89900
138402751;249900
131887878;175900
135788965;113900
126889975;109900
138373574;87900
137302340;48900
131764619;69900
138424456;69900
130566269;143900
130566304;59900
138403722;89900
128362929;209900
138376453;159900
130566312;29900
131764515;179900
126895268;49900
138373413;129900
137289380;59900
138368733;74900
131715628;44900
131935907;26900
131887876;215900
130616551;74900
138372518;35900
138376030;59900
137302367;23900
131714814;44900
131892176;199900
135789764;29900
128698656;118900
131882738;109900
131868806;55900
137302436;62900
128698716;118900
131882292;199900
131715619;44900
128283877;37900
127987497;167900
135932578;37900
135789761;29900
131841964;47900
137289427;137900
138375800;159900
138402706;99900
138422508;109900
131841377;139900
131715613;44900
128654039;109900
131887884;143900
131635807;39900
137302088;104900
135643732;76900
131764485;209900
138368750;79900
128654031;229900
138406398;125900
138379383;229900
138374886;299900
131738205;62900
131931438;87900
131912538;119900
131764482;244900
137289398;107900
135788956;255900
138375835;95900
134115068;48900
138250413;137900
128698652;107900
138375989;39900
131646355;89900
138371283;137900
135625426;104900
131691762;47900
138399939;69900
130603614;149900
137268625;69900
137301171;19900
126998691;48900
131764585;95900
135177836;39900
138421231;49900
132019274;109900
130659714;369900
138370933;159900
131764501;174900
131880271;59900
138420855;249900
138379792;107900
131714800;44900
130583985;79900
135780508;39900
131882071;69900
136120560;107900
134102515;27900
137302136;159900
135643714;309900
128654348;104900
138373190;59900
138373081;87900
131764683;209900
137302239;83900
137289326;125900
136780123;55900
138374379;199900
130616545;19900
138402733;79900
138375477;69900
131646331;159900
138402737;129900
136342204;95900
131715617;44900
135788549;47900
130658513;29900
138403265;139900
135644441;159900
130582025;49900
138379841;125900
138373048;159900
138371251;159900
136120561;107900
138375876;69900
128698740;215900
138420816;199900
138374477;159900
138375832;89900
128073511;79900
130582067;84900
138375909;459900
128656427;119900
128651044;329900
135838630;39900
138379817;89900
136024600;69900
130601578;199900
138375650;59900
128656854;49900
135644440;159900
138371106;129900
130566269;143900
131764533;79900
138371094;44900
138373169;349900
138379640;319900
131892163;299900
137299685;59900
131764650;27900
128654347;104900
131764491;174900
137302374;35900
138374498;59900
138376439;125900
138373691;89900
128654341;104900
130595483;63900
138406362;79900
138373469;199900
130616553;67900
131646336;183900
131882298;19900
138375884;179900
130582035;239900
138373086;149900
131646330;159900
131738210;62900
130582085;79900
131715619;44900
135683921;26900
137268613;127900
138379666;399900
138407505;79900
137302367;23900
130583987;135900
131887876;215900
138375563;125900
131912538;119900
138373084;149900
131891675;34900
138373698;249900
130562609;35900
137302372;119900
138375740;127900
131714819;44900
138368788;99900
138373174;87900
130583176;104900
128698600;118900
137268754;32900
130616469;329900
131764479;244900
135643740;125900
131764533;79900
135683732;63900
131884400;87900
138368740;63900
138379553;429900
128292999;183900
138404017;269900
136342204;95900
131735030;62900
131892151;179900
130615406;143900
138373475;149900
131764685;209900
131738205;62900
131764611;449900
131715618;44900
130577202;103900
128362929;209900
128654261;29900
131714800;44900
135932836;99900
138420741;229900
138851350;249900
128329521;84900
131646341;137900
128654029;229900
127087172;29900
131867134;109900
138375438;69900
128698742;149900
138399401;119900
138376471;79900
137299696;359900
131714810;44900
130616503;179900
131738203;62900
135734981;55900
135789761;29900
130616533;479900
133553218;24900
137289442;174900
131764563;87900
138392059;59900
126863377;129900
126998688;62900
138392058;59900
130582055;109900
138373538;159900
138371271;129900
131735033;62900
130599068;349900
138373307;149900
138376399;59900
131892149;119900
138376450;47900
135876374;37900
138379828;125900
130602274;87900
135780531;29900
138375420;55900
137289333;95900
138379648;289900
138395451;139900
138379926;59900
138399392;49900
138375950;59900
128654344;104900
138370632;119900
135789773;29900
126998685;65900
137302208;62900
130509735;167900
138399375;48900
131715615;44900
133907333;139900
128362929;209900
131764672;29900
137302438;11900
130566285;62900
138399363;239900
137302088;104900
131884280;127900
128654260;29900
128292998;137900
128654344;104900
131646334;159900
135788965;113900
135683922;26900
128654039;109900
137289421;137900
138375871;199900
127185649;229900
131646327;159900
131764601;319900
138372993;69900
138370991;59900
135734983;62900
135733321;69900
130583984;109900
128432403;38900
135788548;47900
138373420;139900
126850966;179900
138379386;229900
138399414;59900
131935909;129900
137289349;139900
126963682;65900
127026955;139900
130566277;79900
136120559;107900
135828435;104900
138373029;47900
137299685;59900
131911960;139900
131892175;199900
131764498;174900
131764535;19900
138371233;119900
138370651;179900
138399377;49900
131764501;174900
136896135;129900
126963683;65900
137073489;109900
128654260;29900
127180747;215900
138402723;44900
128698644;174900
130566300;99900
137302360;62900
138373102;349900
138276555;159900
128654259;29900
138403748;44900
130616505;79900
131882272;119900
130615406;143900
138370916;69900
137302418;29900
137268135;62900
128292997;183900
138375851;59900
